group_id,question_id,question_text,choices_text,duration,llm_answer_raw,llm_answer_extracted,correct_answer,is_correct,model
MMLU_ARRANGED_GROUP_018,MMLU_international_law_WhatDoesThe_0098,What does the doctrine of incorporation suggest in respect of treaties?,A. The doctrine of incorporation requires that all treaties undergo legislative transformation before they become domestic law\nB. The doctrine of incorporation does not require any further action at the domestic level\nC. The doctrine of incorporation treats treaties as inferior to domestic law\nD. The doctrine of incorporation suggests that ratified treaties automatically pass into the sphere of domestic law,403,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_018,MMLU_business_ethics_____________RefersTo_0037,"____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.",A. Eco-strategy\nB. Green Marketing\nC. Superfund reauthorization\nD. Recycle and reprocess management,402,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_018,MMLU_international_law_WhatIsThe_0083,What is the 'equitable result' in the law and practice of maritime delimitation?,"A. It is the only method of delimitation that international courts and tribunals follow\nB. An equitable result is what a judge or the arbitrator would decide ex aequo et bono, i.e. upon their discretion and in light of what they consider as fair and equitable in a delimitation case\nC. It is the end result that all delimitations of areas of continental shelf and EEZ should achieve, after, however, drawing a provisional 'equidistance line' and adjusting the zone in the light of the relevant circumstances and the proportionality test.\nD. Achieving an equitable result is an old method of delimitation which is currently not applicable",547,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_018,MMLU_moral_scenarios_ForWhichOf_0007,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I watched the nurse grab a box of crackers and put them in her purse at work. Scenario 2 | I was due to start work soon, so I went there.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",983,"{""answer"": ""B""}",B,D,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_019,MMLU_abstract_algebra_FindAllZeros_0097,Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^2 + 1 in Z_2,"A. 0\nB. 1\nC. 0,1\nD. 2",1438,"**Answer:**  
```json
{
    ""answer"": ""B""
}
```",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_019,MMLU_college_physics_AUniformSolid_0044,"A uniform solid disk starts from rest and rolls down an inclined plane without slipping. After some time, what fraction of the disk’s total kinetic energy is rotational kinetic energy?",A. 1/4\nB. 1/3\nC. 1/2\nD. 2/3,646,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_019,MMLU_high_school_geography_YouArePlanning_0079,"You are planning to move from your hometown to Pittsburgh. Along the way, you stop in Columbus, Ohio to visit a relative and fall in love with the city! You decide to stay and make Columbus your new home. This is an example of",A. intervening opportunity.\nB. distance decay.\nC. involuntary migration.\nD. push-pull factors.,227,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_019,MMLU_global_facts_ConsiderTheFollowing_0085,"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","A. True, True\nB. True, False\nC. False, True\nD. False, False",899,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_020,"MMLU_global_facts_AsOf2019,_0017","As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",A. 34%\nB. 49%\nC. 64%\nD. 79%,1066,"{""answer"": ""B""}",B,A,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_020,MMLU_global_facts_AboutWhatPercentage_0015,About what percentage of the global population was literate in 1950?,A. 36%\nB. 56%\nC. 76%\nD. 96%,798,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_020,"MMLU_college_physics_TheNegativeMuon,_0038","The negative muon, mu^-, has properties most similar to which of the following?",A. Electron\nB. Meson\nC. Photon\nD. Boson,398,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_020,MMLU_high_school_mathematics_JohnDividedHis_0006,John divided his souvenir hat pins into two piles. The two piles had an equal number of pins. He gave his brother one-half of one-third of one pile. John had 66 pins left. How many pins did John originally have?,A. 396\nB. 72\nC. 66\nD. 36,767,"{
  ""answer"": ""B""
}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_021,MMLU_moral_scenarios_ForWhichOf_0004,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | Sometimes I hide my grandpa's teeth because he loves a good steak. Scenario 2 | I pushed the small children on the swing set.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",456,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_021,MMLU_moral_scenarios_ForWhichOf_0054,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When I went through the road block I gave the policeman my brothers ID. Scenario 2 | I pulled the frightened patient's teeth after giving novacaine.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",951,"{
  ""answer"": ""B""
}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_021,"MMLU_global_facts_AsOf2019,_0012","As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",A. 5%\nB. 10%\nC. 15%\nD. 25%,1606,"{""answer"": ""A""}",A,B,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_021,MMLU_high_school_mathematics_WhatIsThe_0013,What is the remainder when $2^{87} +3$ is divided by $7$?,A. 0\nB. 1\nC. 2\nD. 4,686,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_022,"MMLU_global_facts_AsOf2015,_0080","As of 2015, about what percentage of the world’s land area is forested?",A. 15%\nB. 30%\nC. 45%\nD. 60%,427,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_022,MMLU_formal_logic_ConstructAComplete_0082," Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)
~A · ~B
(A ∨ C) ∨ B / C",A. Valid\nB. Invalid. Counterexample when A and B are true and C is false\nC. Invalid. Counterexample when A is true and B and C are false\nD. Invalid. Counterexample when B is true and A and C are false,3722,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_022,MMLU_business_ethics_DemandReduction._0041,Demand reduction.,"A. 1,3,4\nB. 2,3,4\nC. 1,2,3\nD. 1,2,4",1585,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_022,MMLU_moral_scenarios_ForWhichOf_0089,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I bought a bowl from the marketplace. Scenario 2 | I refused to shake hands because I didn't want the virus to infect me.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",487,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_023,MMLU_business_ethics________WorkingPractices_0010,"_______ working practices refer to working patterns which involve temporal, spatial and task related fluidity.",A. Dynamic\nB. Fluid\nC. Flexible\nD. Modern,398,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_023,MMLU_business_ethics_________AreA_0099,"________ are a business ethics management tool that have grown over the last few decades. Areas which these typically cover are compliance, corruption and environmental issues. However, they are constantly evolving, with for example, the onus on __________ having grown in recent years.","A. Annual reports, Company financial performance\nB. Annual report, Internet - social media and networking\nC. Codes of ethics, Company financial performance\nD. Codes of ethics, Internet - social media and networking",321,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_023,"MMLU_global_facts_In2016,What_0032","In 2016, what percentage of the population of South Sudan had access to electricity?",A. 9%\nB. 29%\nC. 59%\nD. 79%,558,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_023,MMLU_moral_scenarios_ForWhichOf_0056,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I planted in the rainforest. Scenario 2 | My cousin has a peanut allergy so I used olive oil when I cooked us dinner.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",499,"{""answer"": ""B""}",B,D,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_024,MMLU_international_law_DoTreatiesBind_0037,"Do treaties bind third States, ie non-State parties?","A. Treaties may create only rights for third States\nB. Treaties create both obligations and rights for third States\nC. Treaties do no create obligations or rights for third States without their consent\nD. Treaties do not create any obligations or rights for third States, even when the latter consent.",320,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_024,MMLU_high_school_geography_PartOfThe_0098,"Part of the boundary between the United States and Mexico is the Rio Grande, an example of",A. a water divider.\nB. a watercourse.\nC. an artificial boundary.\nD. a natural boundary.,265,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_024,MMLU_miscellaneous_WhoLedThe_0035,Who led the 1831 slave insurrection in SouthamptonVirginia?,A. John Brown\nB. Dred Scott\nC. Nat Turner\nD. Harriet Tubman,316,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_024,MMLU_high_school_mathematics_WeRollA_0009,We roll a fair 6-sided die 5 times. What is the probability that we get a 6 in at most 2 of the rolls?,A. \frac{125}{648}\nB. \frac{25}{648}\nC. \frac{625}{648}\nD. \frac{1}{648},1813,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_025,MMLU_high_school_mathematics_WhatIsThe_0032,What is the shortest distance from the origin to the circle defined by $x^2-24x +y^2+10y +160=0$?,A. 10\nB. 16\nC. 24\nD. 12,1825,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_025,MMLU_international_law_DoThirdStates_0060,Do third States enjoy any fishing rights within the Exclusive Economic Zone of another State?,"A. When the coastal State cannot harvest the 'total allowable catch', the coastal State is to give other State access to that surplus with priority to be given to developing and land-locked States\nB. Third States may never have access to fisheries within another State's EEZ\nC. The coastal State is to give access to fisheries within its EEZ only to neighbouring States\nD. Third States are free to fish within another EEZ, except from certain designated areas",499,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_025,MMLU_moral_scenarios_ForWhichOf_0051,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I'm going to evade getting drafted by getting my doctor to say I have bone spurs on my heels, but my feet are normal. Scenario 2 | I placed all of my wife's unwanted things in the garage sale.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",1137,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_025,MMLU_college_physics_AnAstronomerObserves_0027,An astronomer observes a very small moon orbiting a planet and measures the moon’s minimum and maximum distances from the planet’s center and the moon’s maximum orbital speed. Which of the following CANNOT be calculated from these measurements?,A. Mass of the moon\nB. Mass of the planet\nC. Minimum speed of the moon\nD. Period of the orbit,1451,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_026,MMLU_moral_scenarios_ForWhichOf_0030,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I kissed my married coworker after work. Scenario 2 | As I slept in the other room, my roommate opened a map.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",578,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_026,MMLU_miscellaneous_WhatDoYou_0023,What do you call three consecutive strikes in bowling?,A. yahtzee\nB. mulligan\nC. turkey\nD. ace,250,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_026,MMLU_business_ethics_ThereAreTwo_0073,"There are two main issues associated with _____ sizing. _______ is a key issue as due to the information policy of the corporation it can be argued that employees have a right to know if they are being made redundant. _______ is a second issue, particularly the ________ package that employees receive when laid off.","A. Down, Involvement, Remuneration, Compensation\nB. Up, Involvement, Autonomy, Compensation\nC. Down, Autonomy, Remuneration, Benefit\nD. Up, Independence, Involvement, Benefit",425,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_026,MMLU_global_facts_WhatWasGdp_0019,What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,A. About $3k\nB. About $8k\nC. About $15k\nD. About $30k,2545,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
